cliente_id,data_compra,Produto,Valor_Médio,prob_30d,comprou_30d,prob_60d,comprou_60d,prob_90d,comprou_90d
135789,2024-05-23,5680081020,33941.765,0.7154076823940365,1,0.683954326338725,1,0.6981326444950396,1
135789,2024-06-12,"580681532, 1000821532, 5771741022",29810.469,0.6900638203952366,1,0.6571618503545564,1,0.667050226173845,1
135789,2024-06-18,1000260162,32853.8418,0.6905101999242629,0,0.6649182224869935,0,0.6695800559188799,0
135795,2024-01-10,"1000821532, 5771741022",6076.511999999999,0.22527575318918802,1,0.14796904705474118,1,0.13400463202849647,1
135795,2024-01-17,1000821532,21232.184999999998,0.7658977603968489,1,0.7409606778139483,1,0.7386892253431034,1
135795,2024-02-07,5771741022,15373.436000000002,0.457812807644204,1,0.4665757562942972,1,0.46712555966030483,1
135795,2024-02-21,"243280158, 580841532",19474.396500000003,0.5121562527457635,1,0.5097293756377538,1,0.5278504250268512,1
135795,2024-02-28,5771741022,15927.7014,0.46588330542708534,1,0.4505644885132377,1,0.4433880460044875,1
135795,2024-03-05,"1000280162, 5771741022",23253.112999999998,0.4930479336795097,1,0.5216129597623582,1,0.5410789379497396,1
135795,2024-03-07,1000820670,24602.821285714283,0.7229063902532162,1,0.5483520873848864,1,0.5651674311600275,1
135795,2024-03-19,5771741022,21788.60775,0.7253066484012092,0,0.5339248935446587,1,0.5385655165633494,1
135795,2024-04-23,5771741022,19619.119,0.5417330672731419,1,0.5530584030682663,1,0.5683920150405761,1
135795,2024-05-08,5771741022,17831.2992,0.5172465113307116,1,0.540064293568814,1,0.556472234970387,1
135795,2024-05-29,5771741022,16416.018272727273,0.46897734955890724,1,0.44298731917881917,1,0.4319736091007689,1
135795,2024-06-04,1000340162,16241.5695,0.4419919158055663,1,0.4303946426785902,1,0.4259566437893241,1
135795,2024-06-10,1002720162,15911.414999999999,0.44580522029053554,1,0.44073993767389347,1,0.43225926735392395,1
135795,2024-06-11,1002720162,15628.676142857143,0.44794201565056124,1,0.4396241532730835,1,0.42726543615844753,1
135795,2024-06-13,1000280162,18764.4288,0.49814779115856683,1,0.5185648680477554,1,0.5249243912590419,1
135795,2024-06-25,1002720162,25060.127625,0.49921353474662467,1,0.5068090423123531,1,0.5141652455818903,1
135795,2024-06-26,5771741022,23719.15305882353,0.5207123194495744,1,0.5403395858868874,1,0.5463273154226214,1
135795,2024-07-03,243260158,22818.9715,0.5644429406903975,0,0.628259697257969,0,0.6523036397706194,0
135798,2024-01-08,1000320162,4689.867,0.38992530818052534,1,0.28648470225574435,1,0.26786884458391175,1
135798,2024-01-10,5771701532,2957.5455,0.9025837713385293,1,0.9924717916891266,1,0.9898268508115082,1
135798,2024-01-30,5771701532,2380.105,0.8399502112645295,1,0.7017416585449654,1,0.6990466642279264,1
135798,2024-01-31,"1000280162, 5760261020, 5771701532",6216.473250000001,0.8446345712570399,1,0.7401739658797312,1,0.7347314853951087,1
135798,2024-02-07,"580581532, 1000280162",7040.498400000001,0.8315979995966823,1,0.7263807491493708,1,0.7265272044462707,1
135798,2024-02-12,"580820670, 1000820670",25674.545000000002,0.8597229138654648,1,0.7823414433608417,1,0.7928039204261912,1
135798,2024-02-28,"580581532, 1000280162, 5771701532",24389.03442857143,0.8662601358348968,1,0.760839062483071,1,0.7706568561696832,1
135798,2024-03-19,1000280162,21993.16275,0.6934213446117721,1,0.725569857318903,1,0.7333922303832484,1
135798,2024-03-26,"1000280162, 5760261020, 5771701532",22947.34433333333,0.855176064501029,1,0.7220596226760411,1,0.7340723306909912,1
135798,2024-04-02,5771701532,20775.1323,0.8717269378323327,1,0.7831862903977025,1,0.799440697244962,1
135798,2024-04-19,1000820670,21859.308545454547,0.72279118650012,1,0.7682060180758304,1,0.7759750972928313,1
135798,2024-04-30,1000820670,25487.878,0.727350412322922,1,0.7660064187921113,1,0.7769294528779725,1
135798,2024-05-02,"580581532, 5771701532",24014.931,0.7134342442563192,1,0.7671535784342574,1,0.782647272019618,1
135798,2024-05-14,"1000280162, 5771701532",23133.106285714286,0.713111563025614,1,0.7572405627046427,1,0.7647638714329833,1
135798,2024-05-21,"580581532, 580881532, 5771701532",24560.965000000004,0.7151550651100435,1,0.7529210243593678,1,0.7646598936956729,1
135798,2024-05-28,580841532,23676.563625000003,0.7209110565582147,1,0.7605075180800197,1,0.7677634993774731,1
135798,2024-05-29,580581532,22584.668294117648,0.8708501025076641,1,0.7681597652684861,1,0.7743932885931648,1
135798,2024-06-13,1000280162,21910.195666666667,0.7030496043026471,1,0.749590543566379,1,0.7561348799661889,1
135798,2024-06-19,5771701532,20885.998421052635,0.8609634422444506,1,0.7553813852373198,1,0.7586687212803764,1
135798,2024-06-25,"580581532, 580841532",20873.658000000003,0.8622010185310568,1,0.7501334654071149,1,0.7575379170089446,1
135798,2024-06-26,"1000820670, 5760261020",21797.447285714286,0.8632545235720159,1,0.7586393617963166,1,0.7665061600676125,1
135798,2024-07-03,1000820670,22293.06654545455,0.8841450559831455,0,0.8210743760158516,0,0.8385870425853017,0
135801,2024-01-08,5771960666,45682.494,0.47145830337068856,1,0.2849557407807432,1,0.2745154812701863,1
135801,2024-01-10,"1000100162, 1000820670",60192.385500000004,0.9304313496387044,1,0.9927972456943779,1,0.9906928281663242,1
135801,2024-01-11,410220354,46472.478,0.9299387137877393,1,0.9923678270288461,1,0.9899490054216425,1
135801,2024-01-24,"410220354, 580841532, 1000780162, 1000820670",59832.513,0.8891818457020207,1,0.8010011071517202,1,0.8013508059263483,1
135801,2024-01-30,"580841532, 1000260162, 1000780162, 5771960666",69417.5196,0.8901583927743026,1,0.788393380068816,1,0.7857595208430926,1
135801,2024-02-01,1000100162,60172.97,0.8852824928082335,1,0.8051943699995036,1,0.8082931301370094,1
135801,2024-02-07,410220354,53751.995142857144,0.883044408175463,1,0.7918428593995487,1,0.7937671089705515,1
135801,2024-02-08,"410220354, 1000100162",53586.34125,0.8831291783400937,1,0.8078974844913118,1,0.8083356014710668,1
135801,2024-02-12,5771681532,51331.527,0.8872864496714046,1,0.8149837185782631,1,0.8163262033238777,1
135801,2024-02-14,"580841532, 1000100162",48634.450800000006,0.8852664594552686,1,0.8126341029078825,1,0.8074111130257876,1
135801,2024-02-21,"580841532, 1000260162, 1000780162",48145.51063636364,0.884946569550519,1,0.7931037371888345,1,0.7924454929744968,1
135801,2024-02-28,"580021532, 580801532, 580841532, 1000260162, 5771960666",54524.973750000005,0.8820605361684,1,0.780130771730333,1,0.778064896803662,1
135801,2024-03-05,1000820670,52846.21200000001,0.8775188446986713,1,0.7803901039640888,1,0.7832688796194125,1
135801,2024-03-13,1000780162,50989.90928571428,0.8756679552440615,1,0.7583308764950106,1,0.7537356075849231,1
135801,2024-03-14,580841532,48631.6376,0.8776891341393553,1,0.7719895333915585,1,0.7668280275051315,1
135801,2024-03-19,"1000100162, 5771681532",47808.917812499996,0.8802942241670643,1,0.7838109742098676,1,0.7819615890502912,1
135801,2024-03-26,"580021532, 580801532, 580841532, 1000260162, 1000780162, 5771741022",52679.44270588235,0.874615830161181,1,0.7540392372404228,1,0.7524393103179875,1
135801,2024-03-27,410220354,51444.600999999995,0.8826244640780079,1,0.778063547579202,1,0.7749966653379652,1
135801,2024-04-01,410220354,50740.42863157894,0.8942517014413912,1,0.8237814841274005,1,0.8280441934857203,1
135801,2024-04-02,5771960666,50487.5319,0.8935918056831577,1,0.8259126377074119,1,0.8276497190239699,1
135801,2024-04-09,1000820670,51197.75142857143,0.8942869282903325,1,0.8263750786955525,1,0.8274169497250186,1
135801,2024-04-10,405120074,49341.41727272727,0.8957283871249747,1,0.8290651814529669,1,0.8258680343916949,1
135801,2024-04-16,5772901528,47501.3302173913,0.8973891884999565,1,0.8274401580728927,1,0.8220349878621882,1
135801,2024-04-18,581961464,170606.21175000002,0.7510347748311416,1,0.7228092408565376,1,0.8156563820458503,1
135801,2024-04-23,580801532,164736.87516,0.9220759217798774,1,0.8648555099128028,1,0.8551537967221019,1
135801,2024-04-25,1000780162,160466.847,0.9203543097456788,1,0.863700958803148,1,0.8530148429069232,1
135801,2024-04-30,"580021532, 1000100162, 1000820670",157446.14744444445,0.9206025600552813,1,0.8670261785898464,1,0.8575554601681169,1
135801,2024-05-02,580841532,152380.7777142857,0.914314838245769,1,0.8640979735251343,1,0.8575327602923549,1
135801,2024-05-08,"1000100162, 5771741022, 5771960666",150891.63610344825,0.9097013245626604,1,0.8548334523701973,1,0.8466329514778868,1
